code,name,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_vol,foreign_rate,agency_buy,agency_netbuy
A068270,celltrion,KOSPI,20071119,3250,3363,3173,3322,19580,142000000,3000000,9966000000,1150,0.03999999910593033,0,-10575
A068270,celltrion,KOSPI,20071120,3259,3349,3187,3345,14388,105000000,3000000,10035000000,1150,0.03999999910593033,0,-10575
A068270,celltrion,KOSPI,20071121,3395,3395,3236,3349,858,6000000,3000000,10047000000,1150,0.03999999910593033,0,-10575
A068270,celltrion,KOSPI,20071122,3200,3300,3173,3259,8915,64000000,3000000,9777000000,1150,0.03999999910593033,0,-10575
A068270,celltrion,KOSPI,20071123,3327,3327,3123,3227,6492,46000000,3000000,9681000000,1150,0.03999999910593033,0,-10575
A068270,celltrion,KOSPI,20071126,3227,3300,2996,3087,27194,185000000,3000000,9261000000,1150,0.03999999910593033,-754,-11329
A068270,celltrion,KOSPI,20071127,3087,3087,2689,2770,97459,599000000,3000000,8310000000,1150,0.03999999910593033,-20863,-32192
A068270,celltrion,KOSPI,20071128,2747,2820,2707,2761,30572,186000000,3000000,8283000000,1150,0.03999999910593033,-7500,-39692
A068270,celltrion,KOSPI,20071129,2788,2838,2747,2770,27105,167000000,3000000,8310000000,1150,0.03999999910593033,-7500,-47192
A068270,celltrion,KOSPI,20071130,2761,2833,2752,2833,8707,54000000,3000000,8499000000,1150,0.03999999910593033,0,-47192
A068270,celltrion,KOSPI,20071203,2833,2847,2788,2829,2993,19000000,3000000,8487000000,1150,0.03999999910593033,0,-47192
A068270,celltrion,KOSPI,20071204,2756,2865,2756,2833,13516,84000000,3000000,8499000000,1150,0.03999999910593033,0,-47192
A068270,celltrion,KOSPI,20071205,2865,2865,2779,2802,5508,34000000,3000000,8406000000,1150,0.03999999910593033,0,-47192
A068270,celltrion,KOSPI,20071206,2806,2861,2761,2852,10704,66000000,3000000,8556000000,1150,0.03999999910593033,0,-47192
A068270,celltrion,KOSPI,20071207,2852,2919,2820,2824,5790,36000000,3000000,8472000000,1150,0.03999999910593033,0,-47192
A068270,celltrion,KOSPI,20071210,2806,2852,2788,2788,4024,25000000,3000000,8364000000,1150,0.03999999910593033,0,-47192
A068270,celltrion,KOSPI,20071211,2793,2852,2720,2775,18640,114000000,3000000,8325000000,1150,0.03999999910593033,-7500,-54692
A068270,celltrion,KOSPI,20071212,2725,2752,2720,2752,5386,33000000,3000000,8256000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071213,2761,2802,2734,2788,3935,24000000,3000000,8364000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071214,2752,2788,2747,2747,4631,28000000,3000000,8241000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071217,2747,2770,2679,2743,6892,41000000,3000000,8229000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071218,2698,2747,2670,2711,4042,24000000,3000000,8133000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071220,2702,2729,2689,2693,5571,33000000,3000000,8079000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071221,2734,2738,2679,2707,3984,24000000,3000000,8121000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071224,2747,2747,2689,2725,3420,20000000,3000000,8175000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071226,2743,2842,2725,2797,6491,40000000,3000000,8391000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071227,2806,2833,2625,2734,6483,39000000,3000000,8202000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20071228,2716,2761,2679,2743,2787,17000000,3000000,8229000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20080102,2766,2770,2625,2666,16675,98000000,3000000,7998000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20080103,2666,2666,2634,2643,3674,22000000,3000000,7929000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20080104,2666,2698,2598,2684,7366,43000000,3000000,8052000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20080107,2612,2661,2584,2634,3832,22000000,3000000,7902000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20080108,2580,2657,2562,2580,9667,55000000,3000000,7740000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20080109,2580,2616,2435,2507,22826,126000000,3000000,7521000000,1150,0.03999999910593033,0,-54692
A068270,celltrion,KOSPI,20080110,2535,2562,2471,2480,14665,81000000,3000000,7440000000,1150,0.03999999910593033,-6309,-61001
A068270,celltrion,KOSPI,20080111,2512,2530,2471,2471,8031,44000000,3000000,7413000000,1150,0.03999999910593033,0,-61001
A068270,celltrion,KOSPI,20080114,2471,2517,2435,2453,4846,26000000,3000000,7359000000,1150,0.03999999910593033,0,-61001
A068270,celltrion,KOSPI,20080115,2530,2530,2277,2299,28370,147000000,3000000,6897000000,1150,0.03999999910593033,0,-61001
A068270,celltrion,KOSPI,20080116,2354,2354,2109,2150,43007,203000000,3000000,6450000000,1150,0.03999999910593033,0,-61001
A068270,celltrion,KOSPI,20080117,2213,2236,2127,2172,23463,112000000,3000000,6516000000,1150,0.03999999910593033,-5000,-66001
A068270,celltrion,KOSPI,20080118,2132,2209,2096,2182,15081,72000000,3000000,6546000000,1150,0.03999999910593033,-5000,-71001
A068270,celltrion,KOSPI,20080121,2213,2213,2141,2168,4028,19000000,3000000,6504000000,1150,0.03999999910593033,0,-71001
A068270,celltrion,KOSPI,20080122,2254,2254,2055,2077,24388,112000000,3000000,6231000000,1150,0.03999999910593033,0,-71001
A068270,celltrion,KOSPI,20080123,2082,2141,2055,2055,11945,55000000,3000000,6165000000,1150,0.03999999910593033,-5000,-76001
A068270,celltrion,KOSPI,20080124,2168,2168,2064,2109,13810,64000000,3000000,6327000000,1150,0.03999999910593033,-10000,-86001
A068270,celltrion,KOSPI,20080125,2200,2354,2100,2254,17414,86000000,3000000,6762000000,1150,0.03999999910593033,0,-86001
A068270,celltrion,KOSPI,20080128,2295,2295,2172,2240,2594,13000000,3000000,6720000000,1150,0.03999999910593033,0,-86001
A068270,celltrion,KOSPI,20080129,2354,2354,2213,2295,15149,76000000,3000000,6885000000,1150,0.03999999910593033,0,-86001
A068270,celltrion,KOSPI,20080130,2399,2399,2200,2263,5107,26000000,3000000,6789000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080131,2399,2399,2172,2258,1341,6000000,3000000,6774000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080201,2349,2349,2172,2177,7289,35000000,3000000,6531000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080204,2218,2299,2159,2258,12747,62000000,3000000,6774000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080205,2281,2281,2204,2258,1897,9000000,3000000,6774000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080211,2254,2299,2200,2236,4272,21000000,3000000,6708000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080212,2299,2340,2172,2258,4149,20000000,3000000,6774000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080213,2263,2263,2191,2227,5598,28000000,3000000,6681000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080214,2240,2254,2182,2245,13626,67000000,3000000,6735000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080215,2245,2258,2177,2209,2483,12000000,3000000,6627000000,2600,0.09000000357627869,0,-86001
A068270,celltrion,KOSPI,20080218,2254,2254,2172,2231,6534,32000000,3000000,6693000000,4459,0.15000000596046448,0,-86001
A068270,celltrion,KOSPI,20080219,2200,2227,2168,2213,32841,159000000,3000000,6639000000,5950,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080220,2227,2227,2172,2213,9296,45000000,3000000,6639000000,5950,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080221,2249,2249,2200,2240,2507,12000000,3000000,6720000000,5950,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080222,2268,2268,2191,2236,2311,11000000,3000000,6708000000,5950,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080225,2295,2295,2200,2236,13819,68000000,3000000,6708000000,5950,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080226,2213,2304,2200,2281,13070,65000000,3000000,6843000000,5950,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080227,2290,2299,2249,2299,10631,53000000,3000000,6897000000,5950,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080228,2308,2526,2290,2498,24411,131000000,3000000,7494000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080229,2498,2498,2408,2485,5495,30000000,3000000,7455000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080303,2494,2498,2358,2480,6825,37000000,3000000,7440000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080304,2417,2580,2412,2580,15105,83000000,3000000,7740000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080305,2584,2689,2512,2607,23796,136000000,3000000,7821000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080306,2544,2625,2512,2512,6038,34000000,3000000,7536000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080307,2526,2526,2412,2449,14124,76000000,3000000,7347000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080310,2354,2449,2354,2440,2698,14000000,3000000,7320000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080311,2444,2444,2354,2435,5077,27000000,3000000,7305000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080312,2403,2526,2403,2444,3270,18000000,3000000,7332000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080313,2444,2517,2403,2403,4923,27000000,3000000,7209000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080314,2399,2444,2354,2363,3390,18000000,3000000,7089000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080317,2295,2444,2227,2308,9249,47000000,3000000,6924000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080318,2204,2349,2204,2277,11281,56000000,3000000,6831000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080319,2308,2367,2268,2326,1888,10000000,3000000,6978000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080320,2349,2349,2263,2286,1465,7000000,3000000,6858000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080321,2331,2354,2272,2308,5785,29000000,3000000,6924000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080324,2308,2335,2281,2308,13082,67000000,3000000,6924000000,8650,0.28999999165534973,0,-86001
A068270,celltrion,KOSPI,20080325,2290,2372,2277,2308,9132,47000000,3000000,6924000000,6081,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080326,2295,2354,2272,2299,5049,26000000,3000000,6897000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080327,2313,2313,2245,2281,3513,18000000,3000000,6843000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080328,2268,2326,2227,2281,4437,22000000,3000000,6843000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080331,2304,2308,2240,2272,5964,30000000,3000000,6816000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080401,2290,2344,2268,2308,19738,100000000,3000000,6924000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080402,2326,2344,2249,2299,17498,88000000,3000000,6897000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080403,2299,2358,2290,2322,13669,70000000,3000000,6966000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080404,2322,2489,2290,2335,22841,120000000,3000000,7005000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080407,2390,2412,2326,2385,7999,42000000,3000000,7155000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080408,2403,2403,2326,2331,12526,65000000,3000000,6993000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080410,2372,2426,2354,2394,15102,79000000,3000000,7182000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080411,2431,2431,2354,2363,9415,49000000,3000000,7089000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080414,2363,2381,2335,2340,6493,34000000,3000000,7020000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080415,2335,2421,2335,2421,11440,60000000,3000000,7263000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080416,2385,2444,2385,2435,5438,29000000,3000000,7305000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080417,2390,2489,2390,2435,4775,26000000,3000000,7305000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080418,2408,2462,2408,2444,2080,11000000,3000000,7332000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080421,2444,2616,2421,2571,29159,164000000,3000000,7713000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080422,2607,2607,2507,2571,11991,68000000,3000000,7713000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080423,2598,2648,2548,2589,6887,39000000,3000000,7767000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080424,2580,2580,2480,2535,5098,29000000,3000000,7605000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080425,2458,2589,2444,2535,3815,21000000,3000000,7605000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080428,2557,2557,2458,2458,7766,43000000,3000000,7374000000,5300,0.18000000715255737,0,-86001
A068270,celltrion,KOSPI,20080429,2485,2485,2390,2435,6180,33000000,3000000,7305000000,6050,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080430,2440,2517,2394,2517,6801,36000000,3000000,7551000000,6050,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080502,2489,2489,2421,2462,24652,133000000,3000000,7386000000,6050,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080506,2471,2553,2426,2535,16321,90000000,3000000,7605000000,6050,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080507,2548,2548,2444,2444,6932,38000000,3000000,7332000000,6050,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080508,2507,2507,2376,2426,18451,98000000,3000000,7278000000,6050,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080509,2394,2580,2394,2535,39143,218000000,3000000,7605000000,6050,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080513,2544,2743,2544,2734,44427,264000000,3000000,8202000000,6050,0.20000000298023224,0,-86001
A068270,celltrion,KOSPI,20080514,2725,2725,2616,2670,16013,95000000,3000000,8010000000,3450,0.11999999731779099,0,-86001
A068270,celltrion,KOSPI,20080515,2707,2725,2603,2707,27213,161000000,3000000,8121000000,3450,0.11999999731779099,0,-86001
A068270,celltrion,KOSPI,20080516,2666,2879,2666,2879,49908,307000000,3000000,8637000000,3450,0.11999999731779099,0,-86001
A068270,celltrion,KOSPI,20080519,2824,3159,2824,2951,109193,720000000,3000000,8853000000,3450,0.11999999731779099,0,-86001
A068270,celltrion,KOSPI,20080520,2960,3390,2951,3390,132079,928000000,3000000,10170000000,6950,0.23000000417232513,0,-86001
A068270,celltrion,KOSPI,20080521,3897,3897,3897,3897,137932,1188000000,3000000,11691000000,6950,0.23000000417232513,0,-86001
A068270,celltrion,KOSPI,20080522,3897,3897,3897,3897,0,0,3000000,11691000000,6950,0.23000000417232513,0,-86001
A068270,celltrion,KOSPI,20080523,3897,3897,3897,3897,0,0,3000000,11691000000,6950,0.23000000417232513,0,-86001
A068270,celltrion,KOSPI,20080526,3897,3897,3897,3897,0,0,3000000,11691000000,6950,0.23000000417232513,0,-86001
A068270,celltrion,KOSPI,20080527,4481,4481,4481,4481,3548,35000000,3000000,13443000000,6200,0.20999999344348907,350,-85651
A068270,celltrion,KOSPI,20080528,5151,5151,5151,5151,1190,14000000,3000000,15453000000,6200,0.20999999344348907,100,-85551
A068270,celltrion,KOSPI,20080529,5921,5921,5921,5921,1763,23000000,3000000,17763000000,6200,0.20999999344348907,500,-85051
A068270,celltrion,KOSPI,20080530,6808,6808,6808,6808,9834,148000000,3000000,20424000000,6200,0.20999999344348907,1250,-83801
A068270,celltrion,KOSPI,20080602,7822,7822,7822,7822,11045,191000000,3000000,23466000000,6200,0.20999999344348907,50,-83751
A068270,celltrion,KOSPI,20080603,8990,8990,8990,8990,87197,1732000000,3000000,26970000000,6200,0.20999999344348907,1900,-81851
A068270,celltrion,KOSPI,20080604,10321,10321,10321,10321,80302,1831000000,3000000,30963000000,6200,0.20999999344348907,-3300,-85151
A068270,celltrion,KOSPI,20080605,11860,11860,11860,11860,360608,9448000000,3000000,35580000000,6200,0.20999999344348907,10300,-74851
A068270,celltrion,KOSPI,20080609,11860,13626,11679,13626,1918442,54357000000,3000000,40878000000,6200,0.20999999344348907,39265,-35586
A068270,celltrion,KOSPI,20080610,12856,14441,12449,13399,1416643,41855000000,4530000,60697000000,6200,0.14000000059604645,2435,-33151
A068270,celltrion,KOSPI,20080611,14033,15391,12901,15391,1234689,39114000000,4530000,69721000000,6200,0.14000000059604645,75,-33076
A068270,celltrion,KOSPI,20080612,15572,17112,13128,13762,1233629,42901000000,4530000,62341000000,6200,0.14000000059604645,-75,-33151
A068270,celltrion,KOSPI,20080613,13988,15391,12992,15391,837316,26074000000,4530000,69721000000,6200,0.14000000059604645,0,-33151
A068270,celltrion,KOSPI,20080616,14984,16116,14124,15120,562618,18921000000,4530000,68493000000,6200,0.14000000059604645,0,-33151
A068270,celltrion,KOSPI,20080617,15165,15618,13309,13852,372962,11898000000,4530000,62749000000,6200,0.14000000059604645,0,-33151
A068270,celltrion,KOSPI,20080618,13626,14124,12992,13264,338150,10075000000,4530000,60085000000,6200,0.14000000059604645,4500,-28651
A068270,celltrion,KOSPI,20080619,13264,14531,12494,12675,495567,14864000000,4530000,57417000000,4800,0.10999999940395355,2500,-26151
A068270,celltrion,KOSPI,20080620,13128,13535,12720,13128,243510,7066000000,4530000,59469000000,4800,0.10999999940395355,0,-26151
A068270,celltrion,KOSPI,20080623,13128,13943,12811,13897,205899,6126000000,4530000,62953000000,4800,0.10999999940395355,2500,-23651
A068270,celltrion,KOSPI,20080624,13671,13943,12630,12856,193838,5645000000,4530000,58237000000,9779,0.2199999988079071,2500,-21151
A068270,celltrion,KOSPI,20080625,12992,13309,12675,13083,111777,3201000000,4530000,59265000000,9779,0.2199999988079071,0,-21151
A068270,celltrion,KOSPI,20080626,13309,15029,13083,15029,673765,21468000000,4530000,68081000000,9779,0.2199999988079071,-2500,-23651
A068270,celltrion,KOSPI,20080627,14667,15301,13943,14622,459459,14735000000,4530000,66237000000,9779,0.2199999988079071,0,-23651
A068270,celltrion,KOSPI,20080630,14712,15120,13354,13626,195083,6076000000,4530000,61725000000,9779,0.2199999988079071,0,-23651
A068270,celltrion,KOSPI,20080701,13807,13807,12720,12811,134119,3841000000,4530000,58033000000,13500,0.30000001192092896,0,-23651
A068270,celltrion,KOSPI,20080702,13037,13354,11860,12404,134714,3715000000,4530000,56190000000,18316,0.4000000059604645,1500,-22151
A068270,celltrion,KOSPI,20080703,11906,13309,11045,12449,118949,3174000000,4530000,56393000000,19506,0.4300000071525574,0,-22151
A068270,celltrion,KOSPI,20080704,12675,12901,12087,12494,52491,1455000000,4530000,56597000000,19506,0.4300000071525574,0,-22151
A068270,celltrion,KOSPI,20080707,12494,12494,11724,11770,61903,1629000000,4530000,53318000000,20506,0.44999998807907104,0,-22151
A068270,celltrion,KOSPI,20080708,11408,11860,10276,11091,119150,2919000000,4530000,50242000000,28250,0.6200000047683716,0,-22151
A068270,celltrion,KOSPI,20080709,11589,12585,11045,11589,121424,3196000000,4530000,52498000000,26548,0.5899999737739563,0,-22151
A068270,celltrion,KOSPI,20080710,11045,12087,11045,11543,62088,1592000000,4530000,52289000000,28238,0.6200000047683716,0,-22151
A068270,celltrion,KOSPI,20080711,11589,12132,11317,11679,59864,1551000000,4530000,52905000000,34328,0.7599999904632568,0,-22151
A068270,celltrion,KOSPI,20080714,11634,12041,11453,11860,41380,1071000000,4530000,53725000000,36420,0.800000011920929,0,-22151
A068270,celltrion,KOSPI,20080715,12041,12404,11453,11589,107213,2827000000,4530000,52498000000,28542,0.6299999952316284,0,-22151
A068270,celltrion,KOSPI,20080716,11589,12539,11317,12177,140504,3720000000,4530000,55161000000,24500,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080717,12720,13309,11408,11408,505199,13995000000,4530000,51678000000,24953,0.550000011920929,0,-22151
A068270,celltrion,KOSPI,20080718,11408,12222,10366,10547,169545,4232000000,4530000,47777000000,25228,0.5600000023841858,0,-22151
A068270,celltrion,KOSPI,20080721,10683,11408,10593,11226,89738,2191000000,4530000,50853000000,29688,0.6600000262260437,0,-22151
A068270,celltrion,KOSPI,20080722,11498,11589,10774,10864,58026,1429000000,4530000,49213000000,25083,0.550000011920929,0,-22151
A068270,celltrion,KOSPI,20080723,11181,11362,10910,11136,43576,1075000000,4530000,50446000000,29173,0.6399999856948853,0,-22151
A068270,celltrion,KOSPI,20080724,11136,11543,10910,11453,43390,1084000000,4530000,51882000000,30633,0.6800000071525574,0,-22151
A068270,celltrion,KOSPI,20080725,11136,11679,11136,11317,49126,1233000000,4530000,51266000000,31388,0.6899999976158142,0,-22151
A068270,celltrion,KOSPI,20080728,11408,11951,11181,11453,97069,2466000000,4530000,51882000000,27969,0.6200000047683716,0,-22151
A068270,celltrion,KOSPI,20080729,11770,11770,11181,11453,60278,1518000000,4530000,51882000000,24401,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080730,11498,11498,11045,11362,67554,1680000000,4530000,51469000000,24531,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080731,11317,11317,10819,11045,42227,1025000000,4530000,50033000000,24526,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080801,10864,11045,10593,10864,22430,532000000,4530000,49213000000,24691,0.550000011920929,0,-22151
A068270,celltrion,KOSPI,20080804,11226,11226,10502,10819,20837,489000000,4530000,49010000000,24401,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080805,10864,10864,10412,10683,17650,414000000,4530000,48393000000,24401,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080806,10593,11000,10457,11000,42799,1018000000,4530000,49830000000,24401,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080807,11000,11045,10638,10864,17902,428000000,4530000,49213000000,24401,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080808,10819,10910,10593,10864,14430,345000000,4530000,49213000000,24401,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080811,10864,11453,10774,11000,46668,1144000000,4530000,49830000000,24401,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080812,11045,11317,10774,11317,68958,1692000000,4530000,51266000000,23881,0.5299999713897705,0,-22151
A068270,celltrion,KOSPI,20080813,11543,12992,11317,12041,574213,15620000000,4530000,54545000000,23094,0.5099999904632568,1000,-21151
A068270,celltrion,KOSPI,20080814,12041,12494,11815,11951,137100,3694000000,4530000,54138000000,22641,0.5,0,-21151
A068270,celltrion,KOSPI,20080818,11860,11860,10774,10864,118571,2938000000,4530000,49213000000,25008,0.550000011920929,0,-21151
A068270,celltrion,KOSPI,20080819,10864,11226,9959,11226,87436,2053000000,4530000,50853000000,25931,0.5699999928474426,-1000,-22151
A068270,celltrion,KOSPI,20080820,11045,11091,10502,10729,51141,1220000000,4530000,48602000000,24578,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080821,10412,10593,10049,10049,37867,864000000,4530000,45521000000,25505,0.5600000023841858,0,-22151
A068270,celltrion,KOSPI,20080822,9959,11543,9280,11272,186938,4495000000,4530000,51062000000,25289,0.5600000023841858,0,-22151
A068270,celltrion,KOSPI,20080825,11589,11860,10638,10774,165107,4070000000,4530000,48806000000,25277,0.5600000023841858,0,-22151
A068270,celltrion,KOSPI,20080826,11045,11272,10593,11045,41736,1020000000,4530000,50033000000,24670,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080827,11272,11724,11045,11226,114272,2892000000,4530000,50853000000,24491,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080828,11498,11951,10955,11272,220074,5598000000,4530000,51062000000,25406,0.5600000023841858,0,-22151
A068270,celltrion,KOSPI,20080829,11543,11634,11000,11091,50238,1246000000,4530000,50242000000,24491,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080901,10819,10864,9642,9959,52707,1201000000,4530000,45114000000,24822,0.550000011920929,0,-22151
A068270,celltrion,KOSPI,20080902,9461,10321,9461,9687,29674,641000000,4530000,43882000000,25535,0.5600000023841858,0,-22151
A068270,celltrion,KOSPI,20080903,9506,10276,9506,10140,19805,433000000,4530000,45934000000,24868,0.550000011920929,0,-22151
A068270,celltrion,KOSPI,20080904,9778,10774,9778,10593,28421,657000000,4530000,47986000000,26711,0.5899999737739563,0,-22151
A068270,celltrion,KOSPI,20080905,10276,10683,10095,10593,17738,411000000,4530000,47986000000,25625,0.5699999928474426,0,-22151
A068270,celltrion,KOSPI,20080908,10593,11136,10593,11000,23813,574000000,4530000,49830000000,25940,0.5699999928474426,0,-22151
A068270,celltrion,KOSPI,20080909,11362,11543,10819,11136,80245,1985000000,4530000,50446000000,24502,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080910,11362,11543,11045,11272,41379,1035000000,4530000,51062000000,24502,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080911,11317,11317,10819,11136,25813,628000000,4530000,50446000000,24502,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080912,11000,11272,10864,11136,32874,802000000,4530000,50446000000,24903,0.550000011920929,0,-22151
A068270,celltrion,KOSPI,20080916,9959,11000,9506,10231,49787,1137000000,4530000,46346000000,24502,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080917,10638,10864,10412,10638,15568,367000000,4530000,48190000000,24502,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080918,10276,10593,10185,10412,16758,383000000,4530000,47166000000,24797,0.550000011920929,0,-22151
A068270,celltrion,KOSPI,20080919,10774,10819,10276,10729,57115,1328000000,4530000,48602000000,25348,0.5600000023841858,0,-22151
A068270,celltrion,KOSPI,20080922,10910,11724,9823,10321,481937,11403000000,4530000,46754000000,24502,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080923,9959,10412,9189,9189,273874,5973000000,4530000,41626000000,24502,0.5400000214576721,0,-22151
A068270,celltrion,KOSPI,20080924,8012,8601,7831,7831,964018,16888000000,53291000,417321000000,30805,0.05999999865889549,-69000,-91151
A068270,celltrion,KOSPI,20080925,7831,8284,6881,7369,877965,14589000000,53291000,392701000000,28141,0.05000000074505806,-250000,-341151
A068270,celltrion,KOSPI,20080926,7424,7532,7116,7116,475573,7647000000,53291000,379218000000,24700,0.05000000074505806,-96152,-437303
A068270,celltrion,KOSPI,20080929,7116,7605,7025,7297,1121955,17935000000,53291000,388864000000,24700,0.05000000074505806,-506500,-943803
